Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel
117.051,14.32,37.94,1019.17,0.000000,0.000000,0.00,0,2,0.1545,0.1621,0.0937,250.1298,-250.1374,250.1298,0.243
117.060,14.32,37.94,1019.17,0.000000,0.000000,0.00,0,2,0.1516,0.1870,-0.0075,250.1298,-250.1374,250.1298,0.241
117.069,14.32,37.94,1019.17,0.000000,0.000000,0.00,0,2,0.3159,0.3882,0.1099,250.1298,-250.1374,250.1298,0.512
117.078,14.32,37.94,1019.17,0.000000,0.000000,0.00,0,2,0.2156,0.1611,-0.0864,250.1298,-217.1298,250.1298,0.283
117.087,14.30,37.94,1019.15,0.000000,0.000000,0.00,0,2,0.1992,0.2483,-0.1753,250.1298,-13.7710,250.1298,0.363
117.167,14.30,37.94,1019.15,0.000000,0.000000,0.00,0,2,0.1021,0.4587,-0.2200,250.1298,14.7328,250.1298,0.519
117.175,14.30,37.94,1019.15,0.000000,0.000000,0.00,0,2,0.1653,0.2783,-0.3494,250.1298,35.0534,250.1298,0.476
117.184,14.30,37.94,1019.15,0.000000,0.000000,0.00,0,2,0.0427,0.1804,-0.1992,250.1298,59.1832,250.1298,0.272
117.193,14.30,37.94,1019.15,0.000000,0.000000,0.00,0,2,0.0278,0.3967,-0.0673,250.1298,87.6641,250.1298,0.403
117.202,14.30,37.94,1019.15,0.000000,0.000000,0.00,0,2,0.2927,0.3801,-0.2307,250.1298,108.7099,250.1298,0.532
117.513,14.31,37.91,1019.14,0.000000,0.000000,0.00,0,2,0.1663,0.0752,-0.3677,250.1298,117.8015,-250.1374,0.410
117.522,14.31,37.91,1019.14,0.000000,0.000000,0.00,0,2,0.1904,0.0388,-0.3770,250.1298,102.6641,-250.1374,0.424
117.531,14.31,37.91,1019.14,0.000000,0.000000,0.00,0,2,0.2007,0.0319,-0.3809,250.1298,87.6489,-250.1374,0.432
117.539,14.31,37.91,1019.14,0.000000,0.000000,0.00,0,2,0.2207,0.0444,-0.3848,250.1298,72.5802,-250.1374,0.446
117.548,14.31,37.91,1019.14,0.000000,0.000000,0.00,0,2,0.2485,0.0620,-0.3762,250.1298,56.0153,-250.1374,0.455
117.560,14.31,37.91,1019.14,0.000000,0.000000,0.00,0,2,0.2571,0.0957,-0.3647,250.1298,34.9924,-250.1374,0.456
117.581,14.31,37.91,1019.14,0.000000,0.000000,0.00,0,2,0.2358,0.0820,-0.3491,250.1298,-6.3359,-250.1374,0.429
117.604,14.29,37.90,1019.11,0.000000,0.000000,0.00,0,2,0.2058,0.0495,-0.3542,250.1298,-51.4504,-250.1374,0.413
117.628,14.29,37.90,1019.11,0.000000,0.000000,0.00,0,2,0.2424,0.0517,-0.3389,250.1298,-94.6565,-250.1374,0.420
117.651,14.29,37.90,1019.11,0.000000,0.000000,0.00,0,2,0.2310,0.0539,-0.3230,250.1298,-136.2595,-250.1374,0.401
