Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel
2.950,27.18,45.90,999.99,0.000000,0.000000,0.00,0,0,0.9880,-0.1472,-0.1174,0.9847,0.9084,-0.3053,1.006
2.955,27.18,45.90,999.99,0.000000,0.000000,0.00,0,0,0.9868,-0.1433,-0.1299,0.9695,1.1603,-0.5115,1.006
2.962,27.18,45.90,999.99,0.000000,0.000000,0.00,0,0,0.9980,-0.1379,-0.1292,1.2595,1.4809,-0.6565,1.016
2.968,27.18,45.90,999.99,0.000000,0.000000,0.00,0,0,0.9946,-0.1350,-0.1338,1.6107,1.8015,-0.6107,1.013
3.278,27.19,45.88,1000.01,0.000000,0.000000,0.00,0,0,0.9922,-0.1636,-0.0974,0.5954,7.0611,-0.0534,1.010
3.348,27.19,45.88,1000.01,0.000000,0.000000,0.00,0,0,0.9966,-0.1465,-0.0922,1.6489,5.7405,-6.2977,1.012
3.417,27.19,45.88,1000.00,0.000000,0.000000,0.00,0,0,1.0227,-0.1333,-0.1255,3.3130,9.4885,-1.8397,1.039
3.435,27.18,45.88,1000.00,0.000000,0.000000,0.00,0,0,1.0244,-0.1384,-0.1274,2.7710,11.1985,-0.2443,1.042
3.509,27.18,45.88,1000.00,0.000000,0.000000,0.00,0,0,0.9814,-0.0647,-0.1489,9.0458,-6.2901,-0.6947,0.995
3.565,27.19,45.85,1000.00,0.000000,0.000000,0.00,0,0,0.9915,-0.1501,-0.1353,5.1756,1.5344,12.7634,1.012
3.582,27.19,45.85,1000.00,0.000000,0.000000,0.00,0,0,0.9519,-0.2056,-0.0788,7.1603,3.8550,11.7481,0.977
3.599,27.19,45.85,1000.00,0.000000,0.000000,0.00,0,0,1.0093,-0.1580,-0.0544,5.4046,3.3893,8.0076,1.023
3.695,27.19,45.86,1000.01,0.000000,0.000000,0.00,0,0,0.9963,-0.2026,-0.0639,0.6336,3.4962,0.0992,1.019
3.744,27.20,45.84,1000.04,0.000000,0.000000,0.00,0,0,1.0154,-0.1494,-0.0761,-2.0992,3.3359,-2.6947,1.029
3.880,27.19,45.86,1000.01,0.000000,0.000000,0.00,0,0,1.0046,-0.1370,-0.1106,-2.3588,4.1298,-0.5344,1.020
3.897,27.19,45.86,1000.01,0.000000,0.000000,0.00,0,0,1.0164,-0.1338,-0.1040,-0.5115,4.2443,0.5496,1.030
3.933,27.19,45.89,1000.02,0.000000,0.000000,0.00,0,0,1.0308,-0.1208,-0.0822,1.5420,1.7328,3.6412,1.041
4.033,27.19,45.85,1000.02,0.000000,0.000000,0.00,0,0,0.9761,-0.1699,-0.0913,0.1832,4.1679,-0.0839,0.995
4.136,27.18,45.85,999.99,0.000000,0.000000,0.00,0,0,1.0078,-0.1526,-0.0622,2.5038,-0.4504,0.2824,1.021
4.215,27.19,45.85,999.98,0.000000,0.000000,0.00,0,0,0.9282,-0.2161,-0.1602,2.5420,1.8321,2.0000,0.966
4.311,27.19,45.85,1000.02,0.000000,0.000000,0.00,0,0,1.0864,-0.0935,0.0283,-5.1374,14.7328,-8.0153,1.091
4.317,27.19,45.85,1000.02,0.000000,0.000000,0.00,0,0,1.0979,-0.0515,0.0297,-5.9084,12.4351,-6.0687,1.100
4.323,27.19,45.85,1000.02,0.000000,0.000000,0.00,0,0,1.0798,0.0000,0.0437,-5.4580,7.6260,0.1221,1.081
4.329,27.19,45.85,1000.02,0.000000,0.000000,0.00,0,0,1.0591,-0.1157,0.0065,-0.9389,7.2595,0.4275,1.065
4.428,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0195,-0.1282,-0.1406,12.0611,3.7405,2.7557,1.037
4.433,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0315,-0.1333,-0.1140,13.8931,3.6641,3.2061,1.046
4.439,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0271,-0.1733,-0.0549,12.8702,2.8855,2.4809,1.043
4.445,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0186,-0.1260,-0.0229,11.9160,1.7710,1.9847,1.027
4.452,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0251,-0.1492,-0.0127,12.9237,1.7176,2.5267,1.036
4.457,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0146,-0.1667,-0.0451,11.8321,0.3206,2.5878,1.029
4.463,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0132,-0.1758,-0.0129,11.5038,-0.1450,1.8473,1.028
4.469,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0046,-0.1909,-0.0410,9.5267,-0.5344,1.8015,1.023
4.475,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,0.9897,-0.1807,-0.0483,7.9084,-0.6183,0.3740,1.007
4.481,27.17,45.84,999.98,0.000000,0.000000,0.00,0,0,0.9697,-0.1851,-0.0683,6.7328,-0.1756,-0.1374,0.990
4.605,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,0.9880,-0.1670,-0.0139,-4.5573,0.5191,-6.5344,1.002
4.611,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,0.9570,-0.1399,-0.0710,-5.5954,0.0152,-7.3740,0.970
4.617,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0315,-0.2029,-0.0703,-4.3893,0.9695,-8.1832,1.054
4.623,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0107,-0.1272,-0.0959,-4.2977,0.6870,-8.3511,1.023
4.629,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0491,-0.1550,-0.1602,-0.9084,2.2366,-8.6718,1.072
4.635,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,0.9377,-0.0859,-0.1260,-0.4809,1.7328,-9.2214,0.950
4.641,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,1.0605,-0.1807,-0.2014,3.0229,3.7252,-8.1832,1.095
4.647,27.20,45.84,999.98,0.000000,0.000000,0.00,0,0,0.9851,-0.0815,-0.1262,1.1985,4.0458,-9.2443,0.997
4.653,27.17,45.83,999.96,0.000000,0.000000,0.00,0,0,1.0273,-0.1313,-0.0598,4.0458,1.8931,-3.7252,1.037
4.728,27.17,45.83,999.96,0.000000,0.000000,0.00,0,0,1.0291,-0.1338,-0.0273,3.7023,0.9160,-3.0076,1.038
4.760,27.17,45.83,999.96,0.000000,0.000000,0.00,0,0,0.9956,-0.1204,-0.0854,1.3817,2.3206,0.1756,1.006
4.766,27.17,45.83,999.96,0.000000,0.000000,0.00,0,0,1.0349,-0.1113,-0.0988,0.3435,2.8473,0.2824,1.046
4.772,27.17,45.83,999.96,0.000000,0.000000,0.00,0,0,0.9915,-0.1230,-0.0959,-0.2977,3.1145,0.2443,1.004
4.778,27.17,45.83,999.96,0.000000,0.000000,0.00,0,0,1.0027,-0.1057,-0.0969,0.4198,4.4275,0.8626,1.013
4.784,27.17,45.83,999.96,0.000000,0.000000,0.00,0,0,0.9932,-0.1228,-0.0979,1.5191,4.5420,0.4809,1.006
4.790,27.20,45.85,1000.03,0.000000,0.000000,0.00,0,0,0.9910,-0.1433,-0.0891,1.8550,4.6412,0.2214,1.005
4.796,27.20,45.85,1000.03,0.000000,0.000000,0.00,0,0,0.9810,-0.1570,-0.0832,2.6336,5.5191,0.2824,0.997
4.802,27.20,45.85,1000.03,0.000000,0.000000,0.00,0,0,0.9834,-0.1384,-0.0761,2.9466,5.3664,-0.7405,0.996
4.808,27.20,45.85,1000.03,0.000000,0.000000,0.00,0,0,0.9971,-0.1416,-0.0656,3.7328,5.2824,-0.8779,1.009
4.814,27.20,45.85,1000.03,0.000000,0.000000,0.00,0,0,0.9983,-0.1311,-0.0715,4.2595,5.2672,-1.0611,1.009
4.955,27.17,45.82,999.96,0.000000,0.000000,0.00,0,0,1.0115,-0.1350,-0.0434,12.3969,-8.3359,9.3053,1.021
4.961,27.17,45.82,999.96,0.000000,0.000000,0.00,0,0,1.0142,-0.1526,-0.0280,13.8626,-9.4122,8.6489,1.026
4.967,27.17,45.82,999.96,0.000000,0.000000,0.00,0,0,0.9968,-0.1501,-0.0407,14.2290,-10.2366,8.3588,1.009
4.973,27.17,45.82,999.96,0.000000,0.000000,0.00,0,0,1.0051,-0.1470,-0.0539,15.2977,-11.4885,7.6489,1.017
4.979,27.17,45.82,999.96,0.000000,0.000000,0.00,0,0,1.0024,-0.1428,-0.0564,16.7786,-12.8092,7.3435,1.014
4.985,27.20,45.82,1000.02,0.000000,0.000000,0.00,0,0,1.0085,-0.1482,-0.0600,17.3282,-13.7405,7.0611,1.021
4.990,27.20,45.82,1000.02,0.000000,0.000000,0.00,0,0,1.0076,-0.1494,-0.0773,17.3893,-14.7710,6.3893,1.022
4.996,27.20,45.82,1000.02,0.000000,0.000000,0.00,0,0,1.0081,-0.1499,-0.0761,17.7328,-15.8321,6.0076,1.022
5.002,27.20,45.82,1000.02,0.000000,0.000000,0.00,0,0,1.0007,-0.1448,-0.0778,17.9389,-16.8931,5.6489,1.014
5.008,27.20,45.82,1000.02,0.000000,0.000000,0.00,0,0,1.0129,-0.1421,-0.1274,23.7863,-23.9313,5.7557,1.031
5.156,27.18,45.81,999.98,0.000000,0.000000,0.00,0,0,1.0320,-0.1296,-0.1545,26.3282,-16.0305,14.0611,1.052
5.162,27.18,45.81,999.98,0.000000,0.000000,0.00,0,0,1.0293,-0.1377,-0.1462,26.4046,-15.3435,15.1756,1.049
5.168,27.18,45.81,999.98,0.000000,0.000000,0.00,0,0,1.0195,-0.1460,-0.1465,25.8473,-14.4962,16.5573,1.040
5.174,27.18,45.81,999.98,0.000000,0.000000,0.00,0,0,1.0142,-0.1555,-0.1484,24.8779,-13.7252,17.0153,1.037
5.180,27.20,45.86,1000.00,0.000000,0.000000,0.00,0,0,1.0107,-0.1675,-0.1572,23.7023,-12.9618,17.7557,1.037
5.186,27.20,45.86,1000.00,0.000000,0.000000,0.00,0,0,1.0073,-0.1724,-0.1504,22.3206,-12.0687,18.3435,1.033
5.192,27.20,45.86,1000.00,0.000000,0.000000,0.00,0,0,1.0020,-0.1768,-0.1558,20.8931,-10.8779,18.6107,1.029
5.198,27.20,45.86,1000.00,0.000000,0.000000,0.00,0,0,0.9902,-0.1829,-0.1794,16.2214,1.6870,14.2748,1.023
5.272,27.20,45.86,1000.00,0.000000,0.000000,0.00,0,0,0.9956,-0.1829,-0.1772,17.1908,2.0000,14.3282,1.028
5.278,27.18,45.82,999.99,0.000000,0.000000,0.00,0,0,0.9888,-0.1858,-0.1580,17.7405,2.0534,14.2137,1.018
5.353,27.18,45.82,999.99,0.000000,0.000000,0.00,0,0,0.9941,-0.2158,-0.1521,10.7634,2.9008,13.8321,1.029
5.359,27.18,45.82,999.99,0.000000,0.000000,0.00,0,0,0.9934,-0.2185,-0.1440,10.6870,2.5115,13.9847,1.027
5.364,27.18,45.82,999.99,0.000000,0.000000,0.00,0,0,1.0059,-0.2119,-0.1248,10.3511,2.0992,13.9084,1.035
5.370,27.18,45.82,999.99,0.000000,0.000000,0.00,0,0,0.9966,-0.2205,-0.1187,10.2748,1.5420,13.9771,1.028
5.377,27.20,45.82,999.99,0.000000,0.000000,0.00,0,0,1.0022,-0.2231,-0.1082,10.0229,0.7939,13.6794,1.032
5.382,27.20,45.82,999.99,0.000000,0.000000,0.00,0,0,0.9990,-0.2214,-0.1123,9.9771,0.2595,13.5802,1.029
5.388,27.20,45.82,999.99,0.000000,0.000000,0.00,0,0,0.9934,-0.2158,-0.1228,10.1603,-0.1679,13.1756,1.024
5.395,27.20,45.82,999.99,0.000000,0.000000,0.00,0,0,0.9458,-0.2712,-0.1047,2.0611,5.8702,7.5802,0.989
5.472,27.19,45.82,999.98,0.000000,0.000000,0.00,0,0,0.9448,-0.2949,-0.1357,1.5649,7.0076,6.6718,0.999
5.478,27.19,45.82,999.98,0.000000,0.000000,0.00,0,0,0.9573,-0.2661,-0.1047,-1.0534,9.1527,-0.0916,0.999
5.632,27.20,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9949,-0.2170,-0.1360,0.6489,5.1069,-2.3893,1.027
5.638,27.20,45.80,999.99,0.000000,0.000000,0.00,0,0,1.0002,-0.2244,-0.1331,1.0305,4.4275,-2.3740,1.034
5.644,27.20,45.80,999.99,0.000000,0.000000,0.00,0,0,1.0042,-0.2251,-0.1238,1.4198,4.3206,-2.1221,1.036
5.650,27.20,45.80,999.99,0.000000,0.000000,0.00,0,0,1.0017,-0.2373,-0.1292,1.7634,3.7786,-2.2290,1.038
5.656,27.20,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9951,-0.2458,-0.1238,2.0153,3.3511,-2.3053,1.032
5.662,27.20,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9919,-0.2446,-0.1279,1.8244,3.4351,-2.6489,1.030
5.668,27.20,45.83,1000.00,0.000000,0.000000,0.00,0,0,1.0024,-0.2366,-0.1216,1.6031,3.0076,-2.5802,1.037
5.675,27.20,45.83,1000.00,0.000000,0.000000,0.00,0,0,0.9988,-0.2417,-0.1155,1.3053,2.8702,-2.8473,1.034
5.681,27.20,45.83,1000.00,0.000000,0.000000,0.00,0,0,0.9976,-0.2458,-0.1245,0.8244,2.6718,-3.3969,1.035
5.686,27.20,45.83,1000.00,0.000000,0.000000,0.00,0,0,0.9985,-0.2373,-0.1162,0.4885,2.7099,-3.3893,1.033
5.798,27.18,45.79,999.97,0.000000,0.000000,0.00,0,0,0.9905,-0.2295,-0.1240,0.7481,0.0458,0.5496,1.024
5.804,27.18,45.79,999.97,0.000000,0.000000,0.00,0,0,0.9841,-0.2312,-0.1345,0.4885,0.1756,0.6336,1.020
5.810,27.18,45.79,999.97,0.000000,0.000000,0.00,0,0,0.9858,-0.2305,-0.1287,0.2214,0.6183,1.0611,1.021
5.816,27.18,45.79,999.97,0.000000,0.000000,0.00,0,0,0.9863,-0.2385,-0.1313,0.2443,1.1298,0.8931,1.023
5.822,27.18,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9993,-0.2268,-0.1318,1.4122,4.6031,-0.4962,1.033
5.896,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,1.0020,-0.2280,-0.1321,1.6412,4.2901,-0.2137,1.036
5.903,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9956,-0.2512,-0.1958,-1.0687,5.0687,-0.1527,1.045
5.908,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9956,-0.2263,-0.1594,-0.8702,5.2137,0.4046,1.033
5.914,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9797,-0.2351,-0.1411,0.1908,5.4962,0.0381,1.017
5.920,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9810,-0.2380,-0.1355,0.0000,6.0687,0.0534,1.018
5.988,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,1.0039,-0.2046,-0.1196,-4.2519,6.3588,2.6107,1.032
5.994,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9956,-0.2126,-0.1238,-2.6641,6.3053,2.9771,1.026
6.000,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9917,-0.2336,-0.1167,-2.2519,5.9160,2.8015,1.026
6.006,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9900,-0.2209,-0.1108,-2.1069,6.0305,3.2519,1.020
6.012,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9861,-0.2271,-0.0927,-2.0153,5.8931,3.1679,1.016
6.018,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9788,-0.2361,-0.0793,-2.1298,5.2977,3.1527,1.010
6.024,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9854,-0.2427,-0.0776,-2.5115,4.6794,3.3130,1.018
6.030,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9609,-0.2739,-0.1682,-4.1069,4.4351,2.6336,1.013
6.036,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9746,-0.2595,-0.0883,-4.6641,3.9389,2.7099,1.012
6.042,27.20,45.79,999.99,0.000000,0.000000,0.00,0,0,0.9934,-0.2424,-0.0766,-5.6183,3.3359,2.9466,1.025
6.278,27.21,45.78,1000.02,0.000000,0.000000,0.00,0,0,1.0017,-0.1863,-0.1487,-17.0305,10.2290,-8.3359,1.030
6.284,27.21,45.78,1000.02,0.000000,0.000000,0.00,0,0,0.9956,-0.2092,-0.0773,-18.5496,9.5496,-7.7863,1.020
6.290,27.21,45.78,1000.02,0.000000,0.000000,0.00,0,0,1.0142,-0.1951,-0.1699,-17.0305,9.3359,-7.4351,1.047
6.296,27.21,45.78,1000.02,0.000000,0.000000,0.00,0,0,1.0093,-0.1812,-0.1643,-15.1985,9.6107,-6.7328,1.038
6.302,27.19,45.78,1000.00,0.000000,0.000000,0.00,0,0,1.0032,-0.1865,-0.1472,-7.7710,5.5344,-5.3359,1.031
6.377,27.19,45.78,1000.00,0.000000,0.000000,0.00,0,0,0.9990,-0.1816,-0.1206,-7.3740,5.4656,-4.7557,1.023
6.383,27.19,45.78,1000.01,0.000000,0.000000,0.00,0,0,1.0276,-0.1680,-0.1697,0.3130,-2.2672,0.0152,1.055
6.458,27.19,45.78,1000.01,0.000000,0.000000,0.00,0,0,0.9966,-0.1931,-0.1533,2.7939,-3.3588,-0.7328,1.027
6.464,27.19,45.78,1000.01,0.000000,0.000000,0.00,0,0,1.0076,-0.2144,-0.1213,3.0076,-2.5420,0.5267,1.037
6.470,27.19,45.78,1000.01,0.000000,0.000000,0.00,0,0,0.9985,-0.2036,-0.1528,2.9618,-2.0153,1.0382,1.030
6.546,27.19,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9927,-0.2073,-0.1169,2.6947,-0.1985,2.9542,1.021
6.552,27.18,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9949,-0.2158,-0.1069,2.7176,-0.1603,2.7405,1.024
6.558,27.18,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9905,-0.2078,-0.1104,2.9466,0.2672,2.2366,1.018
6.564,27.18,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9834,-0.2134,-0.0996,2.8092,0.6260,1.6183,1.011
6.570,27.18,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9907,-0.2202,-0.1094,2.9084,0.9466,1.4504,1.021
6.576,27.18,45.80,999.99,0.000000,0.000000,0.00,0,0,0.9888,-0.2109,-0.1016,2.5191,1.6183,1.1985,1.016
6.582,27.18,45.78,999.97,0.000000,0.000000,0.00,0,0,1.0042,-0.2017,-0.1042,0.2748,4.5802,-0.3053,1.029
6.656,27.18,45.78,999.97,0.000000,0.000000,0.00,0,0,0.9990,-0.2029,-0.0939,0.1679,4.4504,-0.3206,1.024
6.662,27.18,45.78,999.97,0.000000,0.000000,0.00,0,0,1.0081,-0.1948,-0.1160,-0.2595,4.3969,-0.3893,1.033
6.668,27.18,45.78,999.97,0.000000,0.000000,0.00,0,0,1.0027,-0.1992,-0.1135,-0.1832,4.3359,-0.6031,1.029
6.784,27.19,45.77,999.99,0.000000,0.000000,0.00,0,0,1.0176,-0.2339,-0.1311,-0.1603,13.7023,9.7023,1.052
6.790,27.19,45.77,1000.02,0.000000,0.000000,0.00,0,0,0.9648,-0.1948,-0.1260,11.0840,2.7634,-5.3588,0.992
6.864,27.21,45.76,999.99,0.000000,0.000000,0.00,0,0,1.0010,-0.1621,-0.0791,4.9847,4.7634,-0.1069,1.017
7.008,27.20,45.76,999.99,0.000000,0.000000,0.00,0,0,1.0195,-0.1685,-0.0481,4.1450,4.6183,0.4046,1.034
7.014,27.20,45.76,999.99,0.000000,0.000000,0.00,0,0,1.0337,-0.2146,-0.0749,3.4198,5.2748,0.5344,1.058
7.020,27.20,45.76,999.99,0.000000,0.000000,0.00,0,0,1.0142,-0.1904,-0.1040,3.7252,5.6412,0.9695,1.037
7.026,27.20,45.76,999.99,0.000000,0.000000,0.00,0,0,0.9922,-0.1824,-0.1284,5.0000,6.7710,1.2748,1.017
7.032,27.20,45.76,999.99,0.000000,0.000000,0.00,0,0,1.0017,-0.1897,-0.1055,5.2366,7.8168,0.9771,1.025
7.038,27.21,45.83,1000.02,0.000000,0.000000,0.00,0,0,1.0039,-0.1995,-0.0856,4.3740,8.4275,1.7405,1.027
7.044,27.21,45.83,1000.02,0.000000,0.000000,0.00,0,0,1.0056,-0.2046,-0.0805,3.6489,9.2672,1.4427,1.029
7.195,27.20,45.77,1000.01,0.000000,0.000000,0.00,0,0,0.9878,-0.2329,-0.0561,13.6336,2.0382,4.0458,1.016
7.201,27.20,45.77,1000.01,0.000000,0.000000,0.00,0,0,0.9946,-0.2195,-0.0590,12.9237,0.8244,4.4046,1.020
7.207,27.20,45.77,1000.01,0.000000,0.000000,0.00,0,0,0.9819,-0.2124,-0.0629,13.3588,-0.5191,4.3588,1.007
7.213,27.20,45.77,1000.01,0.000000,0.000000,0.00,0,0,0.9875,-0.2126,-0.0498,13.7939,-1.8244,4.3893,1.011
7.219,27.20,45.77,1000.01,0.000000,0.000000,0.00,0,0,0.9961,-0.2036,0.0070,14.9237,-2.8473,4.3893,1.017
7.225,27.20,45.77,1000.01,0.000000,0.000000,0.00,0,0,0.9756,-0.2144,-0.0532,14.3130,-3.5649,4.3588,1.000
7.231,27.21,45.77,1000.02,0.000000,0.000000,0.00,0,0,0.9810,-0.1755,-0.0461,15.2824,-4.4046,4.9542,0.998
7.237,27.21,45.77,1000.02,0.000000,0.000000,0.00,0,0,0.9897,-0.1697,-0.1018,17.7405,-4.6260,5.1908,1.009
7.243,27.21,45.77,1000.02,0.000000,0.000000,0.00,0,0,0.9978,-0.1726,-0.1174,21.0458,-4.9160,6.0763,1.019
7.249,27.21,45.77,1000.02,0.000000,0.000000,0.00,0,0,0.9951,-0.1750,-0.1245,24.1221,-4.9466,6.7176,1.018
7.379,27.19,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9727,-0.2476,-0.0603,-0.5191,-1.7634,1.7939,1.005
7.454,27.21,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9790,-0.2542,-0.0615,0.2595,-1.3969,1.7252,1.013
7.460,27.21,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9954,-0.2104,-0.1057,4.1298,-2.7634,-6.4885,1.023
7.534,27.20,45.76,1000.02,0.000000,0.000000,0.00,0,0,1.0002,-0.2100,-0.1052,5.7023,-2.6031,-6.3511,1.027
7.540,27.20,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9939,-0.2041,-0.1177,7.0534,-2.6336,-5.7481,1.021
7.546,27.20,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9771,-0.2124,-0.0754,6.9389,-2.3893,-5.2901,1.003
7.552,27.20,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9766,-0.2209,-0.0598,5.6336,-2.4122,-4.7557,1.003
7.558,27.20,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9810,-0.2427,-0.0197,4.4427,-2.6260,-4.6870,1.011
7.564,27.20,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9771,-0.2375,-0.0048,3.4885,-3.3969,-4.3282,1.006
7.569,27.20,45.76,999.99,0.000000,0.000000,0.00,0,0,0.9985,-0.1990,-0.0876,10.5191,-3.9771,3.1908,1.022
7.800,27.21,45.76,1000.02,0.000000,0.000000,0.00,0,0,1.0017,-0.1929,-0.0993,4.3664,0.9008,2.5649,1.025
7.806,27.21,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9954,-0.1934,-0.0976,5.0534,0.2061,4.8702,1.019
7.812,27.21,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9946,-0.2212,-0.0773,5.6412,0.0916,5.0534,1.022
7.818,27.21,45.75,1000.05,0.000000,0.000000,0.00,0,0,0.9895,-0.2317,-0.1077,6.5038,0.0839,6.0382,1.022
7.824,27.21,45.75,1000.05,0.000000,0.000000,0.00,0,0,0.9937,-0.2415,-0.1030,6.5344,0.2061,6.1603,1.028
7.830,27.21,45.75,1000.05,0.000000,0.000000,0.00,0,0,1.0029,-0.2339,-0.1064,7.2748,0.3206,6.2061,1.035
7.836,27.21,45.75,1000.05,0.000000,0.000000,0.00,0,0,1.0066,-0.2278,-0.0927,8.0458,0.1298,6.5115,1.036
7.841,27.21,45.75,1000.05,0.000000,0.000000,0.00,0,0,1.0081,-0.2397,-0.0786,8.6565,-0.1985,6.3435,1.039
7.847,27.21,45.75,1000.05,0.000000,0.000000,0.00,0,0,0.9988,-0.2441,-0.1018,8.5878,-0.2977,5.8397,1.033
7.854,27.18,45.76,999.97,0.000000,0.000000,0.00,0,0,1.0186,-0.1855,-0.2498,16.7023,12.1527,0.2595,1.065
8.034,27.21,45.76,1000.03,0.000000,0.000000,0.00,0,0,1.0088,-0.1917,0.0068,-18.5725,16.5649,-10.6641,1.027
8.040,27.21,45.76,1000.02,0.000000,0.000000,0.00,0,0,0.9717,-0.1338,0.0776,-1.8931,12.5802,-3.0992,0.984
8.114,27.20,45.75,1000.01,0.000000,0.000000,0.00,0,0,0.9717,-0.2119,0.0698,-2.3817,11.1069,-2.0763,0.997
