Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel
8.764,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9922,-0.2839,-0.0769,0.1527,-1.0000,-0.9466,1.035
8.770,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9856,-0.2925,-0.0852,0.5496,-1.2824,-0.6260,1.032
8.776,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9714,-0.2871,-0.0849,0.7481,-1.9542,-0.3969,1.017
8.782,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9758,-0.2944,-0.0830,0.8473,-2.1832,-0.4656,1.023
8.788,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9680,-0.2910,-0.0925,0.7786,-2.5649,-0.3435,1.015
8.794,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9641,-0.2961,-0.0817,0.5878,-2.5725,-0.7252,1.012
8.799,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9680,-0.2983,-0.0910,1.0458,-3.0916,-0.7786,1.017
8.805,28.78,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9690,-0.3027,-0.1021,1.6031,-3.3817,-0.9313,1.020
8.812,28.80,41.29,999.96,0.000000,0.000000,0.00,0,0,0.9839,-0.2661,-0.0947,-0.8779,-3.2519,-4.2519,1.024
8.886,28.80,41.29,999.96,0.000000,0.000000,0.00,0,0,0.9714,-0.2598,-0.0737,-1.8550,-3.5115,-4.5038,1.008
8.924,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9995,-0.2437,-0.1235,-2.4427,-2.7557,-3.3359,1.036
8.930,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9827,-0.2642,-0.1438,-1.3282,0.4809,3.5191,1.028
9.004,28.80,41.34,999.93,0.000000,0.000000,0.00,0,0,0.9854,-0.2766,-0.1418,-1.2595,0.4198,3.5496,1.033
9.009,28.79,41.34,999.93,0.000000,0.000000,0.00,0,0,0.9771,-0.2869,-0.1401,-1.0687,0.4962,3.5802,1.028
9.015,28.79,41.34,999.93,0.000000,0.000000,0.00,0,0,0.9780,-0.2903,-0.1418,-0.9847,0.6260,3.9237,1.030
9.021,28.79,41.34,999.93,0.000000,0.000000,0.00,0,0,0.9768,-0.3242,-0.1404,2.2748,2.5344,0.0534,1.039
9.096,28.79,41.34,999.93,0.000000,0.000000,0.00,0,0,0.9790,-0.3186,-0.1448,2.9160,2.4427,-0.4275,1.040
9.102,28.79,41.35,999.93,0.000000,0.000000,0.00,0,0,0.9802,-0.3105,-0.1453,3.4962,2.7023,-0.6489,1.038
9.108,28.79,41.35,999.93,0.000000,0.000000,0.00,0,0,0.9788,-0.3164,-0.1479,3.6412,2.6870,-0.6947,1.039
9.114,28.79,41.35,999.93,0.000000,0.000000,0.00,0,0,0.9741,-0.2971,-0.1411,3.7710,2.8702,-1.1221,1.028
9.314,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9651,-0.2942,-0.1169,1.9466,7.4580,-2.1298,1.016
9.320,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9629,-0.2830,-0.1133,1.8244,7.6183,-2.3969,1.010
9.325,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9670,-0.2808,-0.1213,1.7099,7.7557,-2.5191,1.014
9.332,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9685,-0.2698,-0.1147,1.7481,7.8244,-2.4046,1.012
9.338,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9753,-0.2712,-0.1172,2.0763,8.0000,-2.3511,1.019
9.344,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9841,-0.2544,-0.1106,2.4198,7.9084,-1.9618,1.022
9.351,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9841,-0.2581,-0.1130,2.4427,7.7939,-1.3511,1.024
9.357,28.79,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9614,-0.2947,-0.0891,2.5878,6.5725,2.1069,1.010
9.432,28.79,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9578,-0.2974,-0.0949,2.2672,6.5496,1.9313,1.007
9.438,28.79,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9624,-0.3008,-0.0837,4.1221,3.5878,-2.4733,1.012
9.654,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9858,-0.2563,-0.0852,0.8092,1.6718,0.3740,1.022
9.660,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9976,-0.2571,-0.0996,0.8550,1.8931,0.7176,1.035
9.666,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9875,-0.2627,-0.0935,0.2366,2.1832,0.4656,1.026
9.672,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9907,-0.2732,-0.1187,1.4809,1.8015,1.2748,1.035
9.678,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9851,-0.2747,-0.0947,0.9695,1.9847,0.7252,1.027
9.684,28.80,41.33,999.94,0.000000,0.000000,0.00,0,0,0.9844,-0.2568,-0.1084,1.2824,2.0687,1.2748,1.023
9.690,28.81,41.34,999.95,0.000000,0.000000,0.00,0,0,0.9805,-0.2659,-0.0971,1.5267,2.2137,1.3588,1.021
9.696,28.81,41.34,999.95,0.000000,0.000000,0.00,0,0,0.9807,-0.2778,-0.1182,1.5420,2.2290,1.0153,1.026
9.702,28.81,41.34,999.95,0.000000,0.000000,0.00,0,0,0.9854,-0.2620,-0.1108,2.4504,2.2366,1.3740,1.026
9.708,28.81,41.34,999.95,0.000000,0.000000,0.00,0,0,0.9856,-0.2732,-0.1028,2.8626,2.2061,1.7176,1.028
9.974,28.80,41.34,999.95,0.000000,0.000000,0.00,0,0,0.9648,-0.2766,-0.0705,1.8168,1.6565,-0.4504,1.006
9.980,28.80,41.34,999.95,0.000000,0.000000,0.00,0,0,0.9780,-0.2773,-0.0876,2.2443,1.9924,-0.4351,1.020
9.986,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,0.9797,-0.2732,-0.0903,2.1985,1.8702,-0.6183,1.021
9.992,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,0.9866,-0.2776,-0.0878,2.1908,1.9618,-0.5878,1.029
9.998,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,1.0022,-0.2632,-0.1006,2.1374,1.9847,-0.5496,1.041
10.004,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,0.9890,-0.2600,-0.0949,1.9389,2.1221,-0.3511,1.027
10.009,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,0.9888,-0.2688,-0.0961,1.9847,2.1756,-0.4962,1.029
10.016,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,0.9951,-0.2620,-0.0954,1.5649,2.4962,-0.2290,1.033
10.021,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,0.9907,-0.2622,-0.1011,1.7557,2.3817,-0.0916,1.030
10.027,28.80,41.38,999.95,0.000000,0.000000,0.00,0,0,0.9922,-0.2622,-0.1001,1.7557,2.5573,0.0534,1.031
10.118,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9885,-0.2686,-0.0922,2.4885,2.9924,-0.1985,1.029
10.124,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9941,-0.2593,-0.0918,2.3053,3.1679,-0.2061,1.031
10.130,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9890,-0.2686,-0.0949,2.1756,3.1298,0.0000,1.029
10.136,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9875,-0.2642,-0.0949,2.0763,3.2672,-0.0076,1.027
10.142,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9841,-0.2568,-0.0896,2.0000,3.5649,0.0000,1.021
10.148,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9800,-0.2632,-0.0871,1.8473,3.5802,0.2519,1.018
10.154,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9768,-0.2595,-0.0891,1.6565,3.5420,0.3511,1.015
10.160,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9771,-0.2659,-0.0891,1.8244,3.5191,0.4046,1.016
10.166,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9780,-0.2664,-0.0810,2.1450,3.5191,0.5038,1.017
10.172,28.78,41.34,999.90,0.000000,0.000000,0.00,0,0,0.9724,-0.2751,-0.0752,2.3206,3.3359,0.4046,1.013
10.480,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9749,-0.2715,-0.0773,-4.3817,2.0000,-1.4427,1.015
10.486,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9763,-0.2720,-0.0725,-4.4046,1.9847,-1.7557,1.016
10.492,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9751,-0.2649,-0.0893,-4.4122,1.7176,-1.3588,1.014
10.498,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9849,-0.2532,-0.0752,-3.5802,1.6336,-1.1374,1.020
10.504,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9775,-0.2520,-0.0749,-2.9237,1.1603,-1.0840,1.012
10.510,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9775,-0.2378,-0.0720,-1.8473,0.7023,-0.6870,1.009
10.516,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9863,-0.2378,-0.0810,-0.5573,0.2290,0.1527,1.018
10.522,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9895,-0.2400,-0.0815,0.5496,-0.5115,0.9237,1.021
10.528,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9976,-0.2390,-0.0778,1.5496,-0.5802,1.5573,1.029
10.534,28.80,41.34,999.97,0.000000,0.000000,0.00,0,0,1.0044,-0.2456,-0.0893,1.8473,-0.8092,2.1756,1.038
10.646,28.78,41.34,999.92,0.000000,0.000000,0.00,0,0,0.9893,-0.2830,-0.1089,1.9924,-0.5420,1.4427,1.035
10.652,28.78,41.34,999.92,0.000000,0.000000,0.00,0,0,0.9919,-0.2856,-0.1208,3.2595,-0.5725,1.7405,1.039
10.658,28.78,41.34,999.92,0.000000,0.000000,0.00,0,0,0.9937,-0.2915,-0.1133,4.0153,-0.3740,1.9389,1.042
10.664,28.78,41.34,999.92,0.000000,0.000000,0.00,0,0,0.9875,-0.2952,-0.1128,4.4275,-0.3282,1.7939,1.037
10.670,28.81,41.36,999.93,0.000000,0.000000,0.00,0,0,0.9890,-0.2944,-0.1201,4.5267,-0.0305,2.0153,1.039
10.676,28.81,41.36,999.93,0.000000,0.000000,0.00,0,0,0.9875,-0.2944,-0.1118,4.9313,0.3130,1.5115,1.037
10.682,28.81,41.36,999.93,0.000000,0.000000,0.00,0,0,0.9854,-0.2876,-0.1167,4.5191,0.4427,1.7099,1.033
10.688,28.81,41.36,999.93,0.000000,0.000000,0.00,0,0,0.9856,-0.2896,-0.1091,4.6870,1.0458,1.3893,1.033
10.694,28.81,41.36,999.93,0.000000,0.000000,0.00,0,0,0.9380,-0.2622,-0.1724,9.0382,0.2672,-0.2748,0.989
10.700,28.81,41.36,999.93,0.000000,0.000000,0.00,0,0,0.9473,-0.2903,-0.1218,8.8168,0.4122,2.5878,0.998
10.812,28.78,41.34,999.91,0.000000,0.000000,0.00,0,0,0.9766,-0.2849,-0.1025,3.3053,2.8015,0.2290,1.022
10.818,28.78,41.34,999.96,0.000000,0.000000,0.00,0,0,0.9810,-0.2617,-0.0803,0.2519,2.5420,-0.9084,1.018
10.893,28.81,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9829,-0.2744,-0.0773,-0.3511,2.5725,-0.9618,1.023
10.967,28.80,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9771,-0.2710,-0.0893,-0.5420,2.7252,-1.5115,1.018
10.974,28.80,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9846,-0.2769,-0.0815,-0.1221,2.5420,-1.0458,1.026
10.980,28.80,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9854,-0.2651,-0.0778,0.1832,2.4198,-1.3282,1.023
10.986,28.80,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9937,-0.2644,-0.0859,0.6031,2.2443,-1.0229,1.032
10.992,28.80,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9912,-0.2568,-0.0791,0.6489,2.1832,-0.9313,1.027
10.998,28.80,41.33,999.97,0.000000,0.000000,0.00,0,0,1.0046,-0.2573,-0.0793,0.5954,2.1450,-0.9389,1.040
11.004,28.80,41.33,999.97,0.000000,0.000000,0.00,0,0,1.0042,-0.2651,-0.0839,0.5802,1.7328,-0.8626,1.042
11.194,28.81,41.35,999.97,0.000000,0.000000,0.00,0,0,0.9878,-0.3157,-0.0849,0.1603,-1.9847,0.5649,1.040
11.200,28.81,41.35,999.97,0.000000,0.000000,0.00,0,0,0.9890,-0.3057,-0.0935,-0.4962,-2.0000,0.0381,1.039
11.206,28.81,41.35,999.97,0.000000,0.000000,0.00,0,0,0.9817,-0.2952,-0.0903,-1.2748,-1.8015,-0.5420,1.029
11.212,28.81,41.35,999.97,0.000000,0.000000,0.00,0,0,0.9768,-0.2827,-0.0969,-1.6336,-1.8015,-0.7252,1.022
11.218,28.81,41.35,999.97,0.000000,0.000000,0.00,0,0,0.9675,-0.2747,-0.1030,-1.4427,-1.7328,-1.4733,1.011
11.224,28.81,41.35,999.95,0.000000,0.000000,0.00,0,0,0.9814,-0.2407,-0.1206,-1.2595,-0.7557,-2.8779,1.018
11.298,28.81,41.35,999.95,0.000000,0.000000,0.00,0,0,0.9915,-0.2451,-0.1140,-1.5725,-0.0839,-3.0840,1.028
11.305,28.81,41.34,999.99,0.000000,0.000000,0.00,0,0,0.9697,-0.2629,-0.1047,0.1527,5.3893,-1.5038,1.010
11.379,28.81,41.34,999.99,0.000000,0.000000,0.00,0,0,0.9675,-0.2551,-0.0944,0.3817,5.1679,-1.5420,1.005
11.385,28.81,41.34,999.99,0.000000,0.000000,0.00,0,0,0.9646,-0.2573,-0.0991,0.4351,5.1832,-1.7634,1.003
11.554,28.81,41.34,999.96,0.000000,0.000000,0.00,0,0,0.9702,-0.2375,-0.0668,1.0458,7.9389,0.1832,1.001
11.560,28.81,41.34,999.96,0.000000,0.000000,0.00,0,0,0.9678,-0.2393,-0.0625,0.8779,7.3817,0.5954,0.999
11.566,28.81,41.34,999.96,0.000000,0.000000,0.00,0,0,0.9739,-0.2388,-0.0581,0.5496,7.2748,0.7786,1.004
11.572,28.81,41.34,999.96,0.000000,0.000000,0.00,0,0,0.9976,-0.2461,-0.0600,-9.6336,5.9313,2.3817,1.029
11.647,28.81,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9875,-0.2515,-0.0634,-9.5115,5.4351,2.9084,1.021
11.653,28.80,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9656,-0.2915,-0.0686,-8.1298,3.2061,1.1221,1.011
11.728,28.80,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9709,-0.2893,-0.0725,-8.8855,2.9466,0.6183,1.016
11.734,28.80,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9739,-0.2893,-0.0686,-9.3053,2.7176,0.0839,1.018
11.740,28.80,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9763,-0.2844,-0.0808,-9.4885,2.5649,0.2595,1.020
11.746,28.81,41.35,999.96,0.000000,0.000000,0.00,0,0,0.9768,-0.2896,-0.0778,-9.5725,2.2290,-0.1527,1.022
11.884,28.81,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9639,-0.3008,-0.1089,-7.8397,-0.7481,-0.0152,1.016
11.890,28.81,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9727,-0.3003,-0.1191,-7.2519,-0.9847,-0.0916,1.025
11.896,28.81,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9766,-0.2986,-0.1135,-6.7099,-1.1985,-0.0076,1.027
11.902,28.82,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9668,-0.2930,-0.0991,-4.5344,-0.3740,-0.8092,1.015
11.977,28.82,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9680,-0.2917,-0.1067,-4.5191,-0.7939,-0.6947,1.017
11.983,28.82,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9753,-0.2966,-0.1096,-3.4351,-2.0534,-1.0687,1.025
12.057,28.82,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9778,-0.2910,-0.1265,-3.3282,-2.0687,-1.1527,1.028
12.063,28.82,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9827,-0.2874,-0.1167,-3.2748,-1.6870,-1.1679,1.030
12.069,28.82,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9873,-0.2876,-0.1111,-3.5496,-1.6031,-1.1679,1.034
12.075,28.82,41.34,999.97,0.000000,0.000000,0.00,0,0,0.9927,-0.2849,-0.1150,-3.8473,-1.3664,-1.0916,1.039
12.428,28.82,41.34,999.98,0.000000,0.000000,0.00,0,0,0.9863,-0.2983,-0.1338,3.2519,2.9695,7.4504,1.039
12.434,28.82,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9888,-0.2954,-0.1318,3.3511,2.8626,7.9618,1.040
12.440,28.82,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9407,-0.3757,-0.1067,3.5573,2.9542,7.6565,1.019
12.515,28.82,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9395,-0.3713,-0.1011,3.4351,2.6489,7.0153,1.015
12.521,28.82,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9380,-0.3816,-0.1074,3.0229,2.6565,6.2214,1.018
12.527,28.82,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9443,-0.3835,-0.1025,3.4046,2.4427,6.1221,1.024
12.533,28.81,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9270,-0.3767,-0.0539,2.3053,2.0611,5.8397,1.002
12.539,28.81,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9602,-0.3633,-0.0913,3.3206,2.1832,5.1832,1.031
12.545,28.81,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9497,-0.4031,-0.1125,3.6031,1.8855,4.3282,1.038
12.551,28.81,41.33,999.97,0.000000,0.000000,0.00,0,0,0.9504,-0.3889,-0.1055,3.5954,1.6947,4.3893,1.032
12.684,28.80,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9663,-0.2954,-0.1050,0.7710,-1.4275,-5.8855,1.016
12.690,28.80,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9709,-0.2881,-0.1130,0.6641,-1.5344,-5.7634,1.019
12.696,28.80,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9722,-0.2830,-0.1133,0.6107,-1.6870,-5.7023,1.019
12.702,28.80,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9707,-0.2764,-0.1069,0.4504,-1.8702,-5.7099,1.015
12.708,28.80,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9790,-0.2712,-0.1074,0.0000,-2.0000,-5.4809,1.022
12.714,28.80,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9785,-0.2590,-0.1084,-0.3053,-1.8626,-5.4122,1.018
12.720,28.80,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9736,-0.2639,-0.1050,-0.4962,-2.0534,-5.2519,1.014
12.726,28.82,41.33,999.95,0.000000,0.000000,0.00,0,0,0.9839,-0.2603,-0.1064,-0.7405,-2.3053,-5.0763,1.023
12.732,28.82,41.33,999.95,0.000000,0.000000,0.00,0,0,0.9924,-0.2556,-0.1016,-0.7863,-2.2748,-4.9542,1.030
12.738,28.82,41.33,999.95,0.000000,0.000000,0.00,0,0,0.9934,-0.2520,-0.1118,-0.9160,-2.4580,-4.3511,1.031
12.828,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9824,-0.2766,-0.1248,-2.3053,-4.6183,1.7099,1.028
12.834,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9944,-0.2815,-0.1270,-2.7863,-4.7481,1.8092,1.041
12.840,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9988,-0.2727,-0.1218,-3.6412,-4.8931,2.0611,1.042
12.846,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,1.0142,-0.2751,-0.1316,-4.2595,-4.5496,2.4885,1.059
12.852,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,1.0125,-0.2705,-0.1304,-4.8092,-4.6870,2.5420,1.056
12.859,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,1.0203,-0.2791,-0.1362,-5.5573,-4.7405,3.1298,1.066
12.864,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,1.0249,-0.2798,-0.1404,-6.1756,-4.8855,3.5115,1.072
12.871,28.79,41.33,999.90,0.000000,0.000000,0.00,0,0,0.9651,-0.3635,-0.1887,-8.9924,-5.5344,2.6718,1.048
13.014,28.79,41.33,999.90,0.000000,0.000000,0.00,0,0,0.9749,-0.3362,-0.2056,-9.0840,-5.0458,2.8779,1.051
13.020,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9705,-0.3616,-0.2129,3.9847,0.6565,3.8626,1.057
13.264,28.82,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9395,-0.3491,-0.1362,8.5496,5.9771,0.5267,1.011
13.270,28.82,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9368,-0.3462,-0.1377,8.2595,5.7405,-0.0076,1.008
13.276,28.82,41.34,999.94,0.000000,0.000000,0.00,0,0,0.9392,-0.3530,-0.1299,8.3588,5.1298,-0.1908,1.012
13.282,28.82,41.33,999.96,0.000000,0.000000,0.00,0,0,0.9788,-0.2847,-0.1411,5.2137,-0.3511,0.4122,1.029
13.426,28.82,41.33,999.96,0.000000,0.000000,0.00,0,0,0.9773,-0.2864,-0.1404,4.9008,-0.4122,0.5954,1.028
13.432,28.82,41.33,999.96,0.000000,0.000000,0.00,0,0,0.9836,-0.3008,-0.1619,6.3206,1.3969,3.5878,1.041
13.507,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9783,-0.3120,-0.1526,6.5802,1.4046,3.1374,1.038
13.513,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9834,-0.3206,-0.1599,6.5954,2.0534,3.0687,1.047
13.519,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9785,-0.3257,-0.1511,6.3588,2.5802,2.6260,1.042
13.525,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9790,-0.3242,-0.1506,5.8626,2.7023,2.1603,1.042
13.578,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9878,-0.2964,-0.1406,6.2061,3.2290,2.0382,1.041
13.584,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9783,-0.2859,-0.1375,6.9466,3.6336,1.9695,1.028
13.590,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9790,-0.3123,-0.1514,6.9542,3.4885,1.6870,1.039
13.596,28.82,41.32,999.94,0.000000,0.000000,0.00,0,0,0.9741,-0.3098,-0.1467,7.0763,3.7786,1.9847,1.033
13.602,28.80,41.31,999.91,0.000000,0.000000,0.00,0,0,0.9922,-0.3071,-0.1172,3.3893,5.2748,0.0229,1.045
13.677,28.80,41.31,999.91,0.000000,0.000000,0.00,0,0,0.9932,-0.3091,-0.1125,3.3053,5.2137,0.1603,1.046
13.683,28.82,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9727,-0.2869,-0.1189,2.5038,5.2137,-1.5725,1.021
13.758,28.82,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9792,-0.2854,-0.1282,2.2977,5.3435,-1.5878,1.028
13.764,28.82,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9856,-0.2854,-0.1221,1.9160,5.3969,-1.8779,1.033
13.770,28.82,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9846,-0.2861,-0.1208,1.8550,5.8321,-1.8779,1.032
13.914,28.83,41.33,999.93,0.000000,0.000000,0.00,0,0,0.9819,-0.2573,-0.1042,-1.2977,5.0076,-0.1298,1.020
13.920,28.83,41.33,999.93,0.000000,0.000000,0.00,0,0,0.9797,-0.2610,-0.0922,-1.5344,4.8244,0.2824,1.018
13.926,28.83,41.33,999.93,0.000000,0.000000,0.00,0,0,0.9788,-0.2664,-0.0856,-1.9389,4.3817,0.4885,1.018
13.932,28.81,41.33,999.90,0.000000,0.000000,0.00,0,0,0.9929,-0.2629,-0.1050,-1.6947,2.1527,6.0534,1.032
14.007,28.81,41.33,999.90,0.000000,0.000000,0.00,0,0,0.9702,-0.2666,-0.0979,-1.3969,2.1374,6.9771,1.011
14.013,28.81,41.33,999.90,0.000000,0.000000,0.00,0,0,0.9133,-0.3428,-0.1177,-2.4580,-0.7099,4.2595,0.983
14.088,28.81,41.33,999.90,0.000000,0.000000,0.00,0,0,0.9214,-0.3423,-0.1213,-2.5191,-0.7405,3.6641,0.990
14.094,28.81,41.33,999.91,0.000000,0.000000,0.00,0,0,0.9187,-0.3462,-0.1226,-2.6565,-0.7328,2.7023,0.989
14.100,28.82,41.33,999.91,0.000000,0.000000,0.00,0,0,0.9294,-0.3420,-0.1174,-2.8244,-0.8321,2.0382,0.997
14.106,28.82,41.33,999.91,0.000000,0.000000,0.00,0,0,0.9309,-0.3586,-0.1277,-2.7939,-0.8168,1.2366,1.006
14.244,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9927,-0.2974,-0.1653,-2.3053,1.7710,-1.0611,1.049
14.250,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9900,-0.2949,-0.1538,-2.1145,2.1069,-0.5496,1.044
14.256,28.81,41.33,999.92,0.000000,0.000000,0.00,0,0,0.9817,-0.2991,-0.1531,-1.8473,2.4122,-0.2443,1.038
14.262,28.83,41.33,999.95,0.000000,0.000000,0.00,0,0,0.9856,-0.3240,-0.1458,1.0153,5.2061,2.4580,1.048
14.337,28.83,41.33,999.95,0.000000,0.000000,0.00,0,0,0.9829,-0.3257,-0.1467,1.1756,5.4198,2.8626,1.046
14.343,28.83,41.32,999.97,0.000000,0.000000,0.00,0,0,0.9624,-0.3596,-0.1123,0.8244,4.2824,1.0687,1.034
14.418,28.83,41.32,999.97,0.000000,0.000000,0.00,0,0,0.9526,-0.3623,-0.1086,0.7557,4.0916,0.9084,1.025
14.424,28.83,41.32,999.97,0.000000,0.000000,0.00,0,0,0.9556,-0.3618,-0.1116,0.7557,3.8626,0.6718,1.028
14.430,28.83,41.32,999.97,0.000000,0.000000,0.00,0,0,0.9539,-0.3481,-0.1082,0.5878,3.5267,0.4046,1.021
14.436,28.83,41.32,999.97,0.000000,0.000000,0.00,0,0,0.9551,-0.3481,-0.1121,0.5954,3.3053,0.1908,1.023
14.475,28.83,41.32,999.97,0.000000,0.000000,0.00,0,0,0.9536,-0.3389,-0.1221,0.1069,1.8321,-0.8244,1.019
14.481,28.83,41.32,999.97,0.000000,0.000000,0.00,0,0,0.9617,-0.3345,-0.1404,0.2061,1.7710,-0.5496,1.028
14.487,28.82,41.28,999.92,0.000000,0.000000,0.00,0,0,0.9495,-0.3347,-0.1372,0.6107,1.4504,-0.6412,1.016
14.493,28.82,41.28,999.92,0.000000,0.000000,0.00,0,0,0.9546,-0.3293,-0.1260,0.8397,1.5115,-0.3664,1.018
14.499,28.82,41.28,999.92,0.000000,0.000000,0.00,0,0,0.9639,-0.3179,-0.1230,1.1069,1.1679,0.0763,1.022
