Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel
3.166,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,0.9988,-0.1265,-0.1416,-0.2061,0.9847,3.5267,1.017
3.172,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,0.9978,-0.1235,-0.1401,0.0534,0.7252,3.4885,1.015
3.178,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,0.9976,-0.1289,-0.1509,0.2214,1.0305,3.5267,1.017
3.184,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,0.9902,-0.1272,-0.1501,0.1145,0.8779,3.2748,1.010
3.190,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,0.9966,-0.1316,-0.1409,-0.1374,0.6947,3.2901,1.015
3.196,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,0.9976,-0.1252,-0.1401,-0.4122,0.5344,3.1985,1.015
3.202,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,0.9949,-0.1272,-0.1365,-0.4046,0.3817,2.7557,1.012
3.208,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,1.0024,-0.1313,-0.1436,-0.1603,0.2137,2.8397,1.021
3.214,26.01,46.43,1000.09,0.000000,0.000000,0.00,0,0,1.0085,-0.1306,-0.1389,-0.1069,0.1527,2.6641,1.026
3.280,26.01,46.42,1000.09,0.000000,0.000000,0.00,0,0,1.0103,-0.1333,-0.1333,2.7176,0.1832,1.0229,1.028
3.286,26.01,46.42,1000.09,0.000000,0.000000,0.00,0,0,1.0103,-0.1401,-0.1282,2.2061,0.0534,1.1985,1.028
3.292,26.01,46.42,1000.09,0.000000,0.000000,0.00,0,0,1.0107,-0.1406,-0.1316,1.5496,0.0610,0.9924,1.029
3.298,26.01,46.42,1000.09,0.000000,0.000000,0.00,0,0,1.0076,-0.1462,-0.1348,1.0916,0.0687,1.0153,1.027
3.304,26.01,46.42,1000.09,0.000000,0.000000,0.00,0,0,1.0046,-0.1453,-0.1265,1.3969,0.0458,0.7481,1.023
3.310,26.01,46.42,1000.09,0.000000,0.000000,0.00,0,0,1.0137,-0.1509,-0.1423,1.4198,0.0229,0.9695,1.035
3.316,26.01,46.42,1000.11,0.000000,0.000000,0.00,0,0,1.0105,-0.1416,-0.1331,1.5496,-0.1221,0.3969,1.029
3.322,26.01,46.48,1000.11,0.000000,0.000000,0.00,0,0,1.0090,-0.1450,-0.1282,1.6107,-0.2137,0.2061,1.027
3.328,26.01,46.48,1000.11,0.000000,0.000000,0.00,0,0,1.0156,-0.1418,-0.1213,1.1145,-0.1298,0.2824,1.033
3.334,26.01,46.48,1000.11,0.000000,0.000000,0.00,0,0,1.0200,-0.1460,-0.1204,0.5496,0.1603,0.1527,1.037
3.514,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9888,-0.1462,-0.1614,1.8779,0.0381,4.6260,1.012
3.520,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9905,-0.1494,-0.1479,1.7710,0.0687,4.4122,1.013
3.526,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9905,-0.1626,-0.1462,2.2214,0.3053,3.8931,1.014
3.532,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9927,-0.1614,-0.1299,2.7863,0.3053,3.1908,1.014
3.538,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9978,-0.1606,-0.1218,3.0611,0.6107,2.8397,1.018
3.545,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9963,-0.1536,-0.1150,2.9847,0.8168,2.5496,1.015
3.550,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9939,-0.1548,-0.1147,2.9389,0.8702,2.0000,1.012
3.556,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9858,-0.1521,-0.1147,2.3511,1.0840,1.6183,1.004
3.562,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9780,-0.1484,-0.1221,1.6336,1.3435,1.3511,0.997
3.568,26.02,46.44,1000.13,0.000000,0.000000,0.00,0,0,0.9727,-0.1448,-0.1194,0.8168,1.4656,0.8702,0.991
3.650,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0171,-0.1365,-0.1323,0.6641,0.3130,-1.3206,1.035
3.656,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0159,-0.1331,-0.1348,0.8550,0.1603,-1.5802,1.033
3.662,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0049,-0.1387,-0.1265,0.8702,-0.0305,-1.8397,1.022
3.668,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0022,-0.1370,-0.1416,1.0534,-0.2290,-1.9313,1.021
3.674,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0027,-0.1348,-0.1321,0.6183,-0.4198,-1.7634,1.020
3.680,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0049,-0.1331,-0.1375,0.5038,-0.3969,-1.9237,1.023
3.686,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0085,-0.1345,-0.1377,-0.0763,-0.4351,-2.2137,1.027
3.692,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0051,-0.1372,-0.1399,-0.3130,-0.5115,-2.2290,1.024
3.698,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0100,-0.1504,-0.1392,-0.1145,-0.4733,-2.4885,1.031
3.704,25.98,46.44,1000.03,0.000000,0.000000,0.00,0,0,1.0056,-0.1462,-0.1272,0.0381,-0.4046,-2.7405,1.024
3.782,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0049,-0.1401,-0.1399,2.7939,0.3282,-4.3511,1.024
3.788,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0015,-0.1372,-0.1321,2.2366,0.2901,-4.3130,1.019
3.794,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0071,-0.1394,-0.1296,2.1603,0.3740,-4.2214,1.025
3.800,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0154,-0.1296,-0.1411,1.9313,0.2977,-1.4580,1.033
3.875,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0142,-0.1340,-0.1367,1.7863,0.3511,-1.2672,1.032
3.881,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0139,-0.1348,-0.1533,1.8244,0.4962,-1.2824,1.034
3.887,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0122,-0.1343,-0.1379,1.7710,0.3053,-1.0763,1.030
3.893,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0107,-0.1355,-0.1438,1.6183,0.2901,-1.0458,1.030
3.898,26.02,46.43,1000.12,0.000000,0.000000,0.00,0,0,1.0115,-0.1343,-0.1396,1.5420,0.2519,-0.7786,1.030
3.904,26.02,46.39,1000.09,0.000000,0.000000,0.00,0,0,1.0127,-0.1311,-0.1450,1.5191,0.3588,-0.7023,1.031
4.055,26.02,46.42,1000.12,0.000000,0.000000,0.00,0,0,1.0374,-0.1240,-0.1367,1.2443,0.8855,-0.4504,1.054
4.145,26.02,46.42,1000.09,0.000000,0.000000,0.00,0,0,1.0093,-0.1274,-0.1492,2.5954,3.4275,0.1985,1.028
4.209,26.02,46.41,1000.11,0.000000,0.000000,0.00,0,0,1.0046,-0.1289,-0.1482,2.4962,2.4809,0.0076,1.024
4.224,26.02,46.41,1000.11,0.000000,0.000000,0.00,0,0,1.0088,-0.1318,-0.1440,2.3130,2.2901,0.2061,1.028
4.350,26.02,46.41,1000.11,0.000000,0.000000,0.00,0,0,1.0032,-0.1357,-0.1418,1.1374,0.3282,1.0840,1.022
4.515,26.02,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0120,-0.1221,-0.1426,2.1832,0.6260,0.3206,1.029
4.577,26.02,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0120,-0.1309,-0.1394,2.2443,2.1221,-0.5038,1.030
4.623,26.02,46.38,1000.10,0.000000,0.000000,0.00,0,0,1.0046,-0.1301,-0.1406,2.5267,2.9160,-0.6336,1.023
4.656,26.02,46.38,1000.10,0.000000,0.000000,0.00,0,0,1.0154,-0.1355,-0.1450,0.7328,2.4198,-0.4885,1.035
4.675,26.02,46.38,1000.10,0.000000,0.000000,0.00,0,0,1.0044,-0.1379,-0.1494,1.2214,2.2214,-0.8931,1.025
4.975,26.03,46.40,1000.13,0.000000,0.000000,0.00,0,0,1.0122,-0.1289,-0.1350,1.3206,1.2672,-0.1221,1.029
5.037,26.03,46.40,1000.13,0.000000,0.000000,0.00,0,0,1.0078,-0.1348,-0.1533,1.5267,2.3588,0.2519,1.028
5.176,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.0200,-0.1226,-0.1521,1.7405,1.6641,-0.5649,1.039
5.182,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.0203,-0.1257,-0.1455,1.8397,1.8092,-0.5420,1.038
5.188,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.0271,-0.1174,-0.1353,1.7252,1.8168,-0.4962,1.043
5.194,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.0449,-0.1218,-0.0683,1.3206,1.9008,0.5573,1.054
5.200,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.1362,-0.0539,-0.3933,12.4580,5.1756,4.0687,1.204
5.206,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.0571,-0.2952,0.0588,-2.9008,2.9466,-3.5267,1.099
5.212,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,0.8960,-0.4248,-0.2988,2.6947,-2.3817,-3.4504,1.036
5.218,26.03,46.39,1000.10,0.000000,0.000000,0.00,0,0,0.9402,-0.1624,0.1565,2.0305,3.2672,0.8931,0.967
5.303,26.00,46.39,1000.05,0.000000,0.000000,0.00,0,0,0.9573,-0.2690,-0.2104,3.5725,-1.4580,6.2595,1.016
5.309,26.00,46.39,1000.05,0.000000,0.000000,0.00,0,0,1.0356,0.0227,-0.0817,1.5496,-3.9389,2.3053,1.039
5.315,26.00,46.39,1000.05,0.000000,0.000000,0.00,0,0,1.0662,-0.2332,0.0441,-0.0839,-1.4580,5.6641,1.092
5.321,26.00,46.39,1000.09,0.000000,0.000000,0.00,0,0,1.0105,0.0041,-0.2214,-3.9618,3.6947,-7.1527,1.034
5.399,26.03,46.39,1000.09,0.000000,0.000000,0.00,0,0,0.9663,-0.1294,-0.2458,-0.1832,1.5802,-5.4122,1.005
5.405,26.03,46.39,1000.09,0.000000,0.000000,0.00,0,0,1.0042,-0.0441,-0.1702,-0.5115,4.2519,-5.7023,1.019
5.411,26.03,46.39,1000.06,0.000000,0.000000,0.00,0,0,1.0227,-0.1328,-0.1262,2.2901,1.6641,-0.3053,1.039
5.486,26.03,46.39,1000.06,0.000000,0.000000,0.00,0,0,1.0220,-0.1423,-0.1370,1.6794,1.5496,-0.5344,1.041
5.492,26.03,46.39,1000.06,0.000000,0.000000,0.00,0,0,1.0129,-0.1533,-0.1294,1.3511,1.5573,0.0076,1.033
5.498,26.03,46.39,1000.06,0.000000,0.000000,0.00,0,0,1.0110,-0.1169,-0.1213,1.2061,1.4809,-0.2748,1.025
5.855,26.04,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0088,-0.1296,-0.1416,1.3893,2.6870,0.8931,1.027
5.861,26.04,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0093,-0.1375,-0.1543,1.4504,2.2061,0.8473,1.030
5.867,26.04,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0076,-0.1270,-0.1458,1.6565,2.0305,0.6718,1.026
5.873,26.04,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0061,-0.1228,-0.1299,1.9008,1.4427,0.7634,1.022
5.879,26.04,46.40,1000.09,0.000000,0.000000,0.00,0,0,0.9966,-0.1316,-0.1445,1.7710,0.5420,4.0305,1.016
5.953,26.01,46.41,1000.06,0.000000,0.000000,0.00,0,0,0.9863,-0.1294,-0.1106,6.1527,-2.6260,6.5496,1.001
6.028,26.01,46.41,1000.06,0.000000,0.000000,0.00,0,0,0.9819,-0.1516,-0.1230,4.3588,-3.0840,6.0000,1.001
6.034,26.04,46.39,1000.11,0.000000,0.000000,0.00,0,0,0.9414,-0.1563,-0.2161,2.8244,-1.6641,3.9313,0.978
6.108,26.04,46.39,1000.11,0.000000,0.000000,0.00,0,0,0.9075,-0.1775,-0.1960,1.6794,-1.7634,3.6718,0.945
6.114,26.04,46.39,1000.11,0.000000,0.000000,0.00,0,0,0.8977,-0.1250,-0.1958,1.0763,-0.9618,3.6794,0.927
6.193,26.04,46.39,1000.10,0.000000,0.000000,0.00,0,0,0.9888,-0.1848,-0.0979,12.6031,-4.2672,4.3817,1.011
6.199,26.04,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.0554,-0.1890,0.0634,15.8779,-8.7099,3.5649,1.074
6.205,26.04,46.39,1000.10,0.000000,0.000000,0.00,0,0,1.0591,-0.2471,0.0744,19.1298,-14.8702,3.1069,1.090
6.211,26.04,46.39,1000.11,0.000000,0.000000,0.00,0,0,1.1067,-0.0593,-0.2510,22.6183,-19.4962,-5.9160,1.136
6.355,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.1086,-0.0800,-0.2124,25.8931,-12.4122,-6.8855,1.132
6.360,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.1030,-0.2249,-0.3918,-5.5878,3.2061,7.0153,1.192
6.435,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.3293,-0.2834,-0.4604,-6.1985,5.9924,3.3664,1.435
6.441,26.04,46.38,1000.12,0.000000,0.000000,0.00,0,0,1.1785,-0.2686,-0.4216,-10.0687,6.9160,7.3817,1.280
6.447,26.04,46.38,1000.12,0.000000,0.000000,0.00,0,0,1.3650,-0.3625,-0.5662,-14.2366,12.3511,6.9924,1.522
6.453,26.04,46.38,1000.12,0.000000,0.000000,0.00,0,0,1.2615,-0.1262,-0.2798,-10.0763,13.3359,8.9389,1.298
6.796,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,0.9910,-0.1465,-0.1550,-7.5267,7.2214,-3.5954,1.014
6.802,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0493,-0.1755,-0.2200,0.1069,5.1679,-3.0687,1.086
6.808,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0654,-0.1653,-0.2095,7.1221,2.9618,-2.2748,1.098
6.814,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0662,-0.1724,-0.1912,11.4427,1.8015,-2.0611,1.097
6.820,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0591,-0.1667,-0.1880,12.4580,1.3130,-2.0611,1.088
6.826,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,0.9963,-0.1829,-0.1694,12.3359,0.8626,-2.7328,1.027
6.832,26.05,46.46,1000.11,0.000000,0.000000,0.00,0,0,1.0247,-0.2219,-0.1309,11.5038,1.2290,-2.9924,1.057
6.838,26.05,46.46,1000.11,0.000000,0.000000,0.00,0,0,0.9937,-0.1650,-0.2249,8.5267,2.2672,-3.3130,1.032
6.844,26.05,46.46,1000.11,0.000000,0.000000,0.00,0,0,1.0168,-0.2065,-0.1738,10.3893,1.6336,-4.8092,1.052
6.850,26.05,46.46,1000.11,0.000000,0.000000,0.00,0,0,1.0098,-0.1243,-0.2034,12.1679,1.4046,-4.8168,1.038
6.996,26.03,46.41,1000.07,0.000000,0.000000,0.00,0,0,0.9834,-0.1106,-0.1790,8.5573,5.2366,0.6336,1.006
7.002,26.03,46.41,1000.07,0.000000,0.000000,0.00,0,0,0.9897,-0.0937,-0.1921,10.2137,5.1985,0.9924,1.013
7.008,26.03,46.41,1000.07,0.000000,0.000000,0.00,0,0,0.9673,-0.0844,-0.1919,11.8550,4.9237,1.5115,0.990
7.014,26.03,46.41,1000.07,0.000000,0.000000,0.00,0,0,0.9712,-0.0798,-0.1667,12.9084,4.4809,1.4656,0.989
7.020,26.03,46.41,1000.13,0.000000,0.000000,0.00,0,0,1.0193,-0.1238,-0.1648,2.4809,10.3969,4.6260,1.040
7.095,26.06,46.34,1000.13,0.000000,0.000000,0.00,0,0,1.0068,-0.1274,-0.1558,2.4656,10.3053,4.5344,1.027
7.101,26.06,46.34,1000.13,0.000000,0.000000,0.00,0,0,1.0107,-0.1487,-0.1394,2.3740,10.5649,4.1298,1.031
7.107,26.06,46.34,1000.13,0.000000,0.000000,0.00,0,0,1.0066,-0.1582,-0.1189,2.1374,10.7099,3.2672,1.026
7.113,26.05,46.40,1000.10,0.000000,0.000000,0.00,0,0,0.9939,-0.1064,-0.1316,-0.8244,8.5191,-1.7405,1.008
7.188,26.05,46.40,1000.10,0.000000,0.000000,0.00,0,0,1.0117,-0.1238,-0.1677,-0.3053,8.0458,-1.8702,1.033
7.221,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,0.9956,-0.1191,-0.1387,-1.3969,6.9008,-2.3893,1.012
7.227,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,0.9924,-0.1169,-0.1411,-0.8397,6.3511,-2.6565,1.009
7.233,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,0.9893,-0.1104,-0.1550,-0.3511,5.7710,-2.9466,1.007
7.239,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,0.9812,-0.1138,-0.1418,0.2214,5.0153,-2.8397,0.998
7.245,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,0.9849,-0.1038,-0.1353,0.0610,4.6260,-2.8244,1.000
7.251,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,0.9861,-0.1003,-0.1292,0.3664,3.8244,-2.4733,1.000
7.257,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,1.0042,-0.1082,-0.1343,-0.1450,3.2824,-2.6336,1.019
7.263,26.06,46.43,1000.10,0.000000,0.000000,0.00,0,0,1.0000,-0.0979,-0.1213,-0.6870,3.0382,-2.7557,1.012
7.269,26.06,46.43,1000.09,0.000000,0.000000,0.00,0,0,1.0166,-0.0737,-0.1563,-3.5954,3.1603,-1.1756,1.031
7.344,26.02,46.41,1000.03,0.000000,0.000000,0.00,0,0,1.0347,-0.0856,-0.1580,-4.0916,3.3130,-1.3511,1.050
7.491,26.06,46.41,1000.09,0.000000,0.000000,0.00,0,0,0.9949,-0.0957,-0.1479,5.6794,7.3817,0.4046,1.010
7.566,26.06,46.41,1000.09,0.000000,0.000000,0.00,0,0,0.9998,-0.1011,-0.1230,4.1985,7.6947,0.2290,1.012
7.571,26.06,46.41,1000.10,0.000000,0.000000,0.00,0,0,1.0562,-0.0856,-0.1631,0.5038,5.7405,1.5802,1.072
7.647,26.06,46.41,1000.10,0.000000,0.000000,0.00,0,0,1.0374,-0.0769,-0.1392,0.3130,5.7252,1.2595,1.049
7.653,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0398,-0.0742,-0.1265,1.6794,3.1221,2.7023,1.050
7.727,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0410,-0.0712,-0.1697,3.0076,3.1221,3.0382,1.057
7.733,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0398,-0.0520,-0.1831,4.4885,2.4656,3.1450,1.057
7.739,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0422,-0.0603,-0.1694,5.9542,2.5344,3.2443,1.058
7.745,26.05,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0410,-0.0739,-0.1631,6.8168,2.4351,2.9695,1.056
7.751,26.05,46.40,1000.05,0.000000,0.000000,0.00,0,0,0.9878,-0.1069,-0.1187,5.7786,2.4580,3.7557,1.001
7.953,26.06,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0459,-0.0849,-0.1746,2.0000,-1.4351,-4.5038,1.064
7.959,26.06,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0496,-0.0585,-0.1787,2.6947,-0.9084,-4.3740,1.066
7.965,26.06,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0535,-0.0705,-0.1875,3.2290,-0.7328,-4.5344,1.072
7.971,26.06,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0515,-0.0439,-0.1584,4.3053,-0.9542,-4.0000,1.064
7.976,26.06,46.40,1000.09,0.000000,0.000000,0.00,0,0,1.0374,-0.0849,-0.1743,3.2366,-0.3969,-3.9237,1.055
7.982,26.06,46.34,1000.08,0.000000,0.000000,0.00,0,0,1.0210,-0.0427,-0.1643,7.5573,0.4122,-2.4046,1.035
8.057,26.06,46.34,1000.08,0.000000,0.000000,0.00,0,0,1.0229,-0.0607,-0.1550,7.6183,0.5954,-1.9542,1.036
8.063,26.06,46.34,1000.08,0.000000,0.000000,0.00,0,0,1.0286,-0.0493,-0.1748,7.7481,0.7710,-1.9924,1.044
8.069,26.06,46.34,1000.08,0.000000,0.000000,0.00,0,0,1.0278,-0.0512,-0.1528,7.3359,0.9389,-2.0076,1.040
8.075,26.06,46.34,1000.08,0.000000,0.000000,0.00,0,0,1.0344,-0.0578,-0.1482,5.9542,1.2061,-2.4351,1.047
8.213,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0210,-0.0493,-0.1235,0.9924,3.5115,0.8702,1.030
8.219,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0125,-0.0510,-0.1404,0.7557,3.6870,1.3893,1.023
8.225,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0127,-0.0607,-0.1418,0.8702,3.4809,1.3969,1.024
8.230,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0254,-0.0795,-0.1448,1.2748,3.6260,1.5420,1.039
8.236,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0295,-0.0915,-0.1523,1.9237,3.5954,1.4427,1.045
8.242,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0239,-0.1040,-0.1428,2.5802,3.6870,1.5267,1.039
8.248,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0366,-0.0837,-0.1541,4.3664,3.2901,1.6565,1.051
8.254,26.06,46.41,1000.08,0.000000,0.000000,0.00,0,0,1.0002,0.0400,0.0495,2.6870,2.8779,-0.8855,1.002
8.260,26.06,46.40,1000.07,0.000000,0.000000,0.00,0,0,1.0129,-0.0864,-0.1113,2.9008,2.0382,0.8397,1.023
8.335,26.05,46.40,1000.07,0.000000,0.000000,0.00,0,0,1.0076,-0.1042,-0.1401,3.0611,2.2137,1.0763,1.023
8.447,26.07,46.40,1000.11,0.000000,0.000000,0.00,0,0,1.0068,-0.0786,-0.1460,2.1603,-0.5115,-0.8779,1.020
